h3_cell,lon,lat,resolution,avg_hex_area_km2,source_wind_lon,source_wind_lat,u10,v10,speed,source_chla_lon,source_chla_lat,chlor_a
831e8dfffffffff,17.550402343646734,42.23776394835929,3,12393.43465508816,18.0,42.5,,,,18.0,42.5,
831e8efffffffff,15.287542778191671,41.20544093605302,3,12393.43465508816,15.0,41.5,,,,15.0,41.5,
831e90fffffffff,10.165326427824567,39.92154266172759,3,12393.43465508816,10.0,39.5,,,,10.0,39.5,
831e91fffffffff,11.622705997237889,40.03411257266775,3,12393.43465508816,12.0,40.5,,,,12.0,40.5,
831e92fffffffff,9.536963653390693,38.89650823271553,3,12393.43465508816,10.0,38.5,1.6942103,-0.21361005,2.0634656,10.0,38.5,0.22366479
831e93fffffffff,10.972247549753993,39.01365007825578,3,12393.43465508816,11.0,39.5,0.897449,0.23006296,1.4221059,11.0,39.5,0.1849307
831e94fffffffff,9.345663717318864,40.81418649342584,3,12393.43465508816,9.0,40.5,,,,9.0,40.5,
831e95fffffffff,10.810432429877004,40.93947657278395,3,12393.43465508816,11.0,40.5,1.2869709,-0.3194512,1.6833949,11.0,40.5,0.2405592
831e96fffffffff,8.723348687525185,39.79177796574097,3,12393.43465508816,9.0,39.5,,,,9.0,39.5,
831e98fffffffff,13.883693715915667,39.1963231965411,3,12393.43465508816,14.0,39.5,1.0670259,-0.59680414,1.6563082,14.0,39.5,0.1745672
831e99fffffffff,15.356423201160036,39.26085968562925,3,12393.43465508816,15.0,39.5,,,,15.0,39.5,
831e9afffffffff,13.207475708017151,38.17914510578753,3,12393.43465508816,13.0,38.5,,,,13.0,38.5,
831e9bfffffffff,14.659873236128618,38.24979937728393,3,12393.43465508816,15.0,38.5,,,,15.0,38.5,
831e9cfffffffff,13.093821560189127,40.12890896370548,3,12393.43465508816,13.0,40.5,,,,13.0,40.5,
831e9dfffffffff,14.57690346219193,40.205416650157375,3,12393.43465508816,15.0,40.5,,,,15.0,40.5,
831e9efffffffff,12.421714039882083,39.11376497276648,3,12393.43465508816,12.0,39.5,1.10723,-0.06121707,1.5015742,12.0,39.5,0.19163574
831ea0fffffffff,12.009474543846167,44.82049077519582,3,12393.43465508816,12.0,44.5,,,,12.0,44.5,
831ea1fffffffff,13.568578192596885,44.92123375634065,3,12393.43465508816,14.0,44.5,,,,14.0,44.5,
831ea2fffffffff,11.316250525758196,43.83325860293895,3,12393.43465508816,11.0,43.5,,,,11.0,43.5,
831ea3fffffffff,12.85133396651997,43.94113580725952,3,12393.43465508816,13.0,43.5,,,,13.0,43.5,
831ea4fffffffff,11.152642388911874,45.68260300714885,3,12393.43465508816,11.0,45.5,,,,11.0,45.5,
831ea5fffffffff,12.72181174538634,45.79668104387597,3,12393.43465508816,13.0,45.5,,,,13.0,45.5,
831ea6fffffffff,10.465210323940047,44.69936871199759,3,12393.43465508816,10.0,44.5,,,,10.0,44.5,
831ea8fffffffff,15.959579457229824,44.095774489219096,3,12393.43465508816,16.0,44.5,,,,16.0,44.5,
831ea9fffffffff,17.528418999316287,44.14161326783243,3,12393.43465508816,18.0,44.5,,,,18.0,44.5,
831eaafffffffff,15.215603464915656,43.11999626628156,3,12393.43465508816,15.0,43.5,,,,15.0,43.5,
831eabfffffffff,16.76286397869305,43.174460349156384,3,12393.43465508816,17.0,43.5,,,,17.0,43.5,
831eacfffffffff,15.140397114895336,45.00103787609752,3,12393.43465508816,15.0,45.5,,,,15.0,45.5,
831eadfffffffff,16.722696027835795,45.05942777566548,3,12393.43465508816,17.0,45.5,,,,17.0,45.5,
831eb0fffffffff,9.14611693107244,42.702654327595376,3,12393.43465508816,9.0,42.5,,,,9.0,42.5,
831eb1fffffffff,10.64157560132745,42.83585967224508,3,12393.43465508816,11.0,42.5,,,,11.0,42.5,
831eb2fffffffff,8.51329867497913,41.69095156543718,3,12393.43465508816,9.0,41.5,,,,9.0,41.5,
831eb3fffffffff,9.984894871711171,41.82919458185628,3,12393.43465508816,10.0,41.5,2.0540519,0.3016315,2.4792538,10.0,41.5,0.38268644
831eb4fffffffff,8.294145674194507,43.55929443383365,3,12393.43465508816,8.0,43.5,,,,8.0,43.5,
831eb5fffffffff,9.796563429399011,43.70576012271929,3,12393.43465508816,10.0,43.5,,,,10.0,43.5,
831eb6fffffffff,7.668293223843373,42.551258505370576,3,12393.43465508816,8.0,42.5,,,,8.0,42.5,
831ec0fffffffff,23.73022750595964,42.20100279754054,3,12393.43465508816,24.0,42.5,,,,24.0,42.5,
831ec1fffffffff,25.274605367171425,42.13989805490843,3,12393.43465508816,25.0,42.5,,,,25.0,42.5,
831ec2fffffffff,22.90846258200841,41.25738680317703,3,12393.43465508816,23.0,41.5,,,,23.0,41.5,
831ec3fffffffff,24.43755040431135,41.207196513457255,3,12393.43465508816,24.0,41.5,,,,24.0,41.5,
831ec4fffffffff,23.00655558530992,43.18206450483239,3,12393.43465508816,23.0,43.5,,,,23.0,43.5,
831ec5fffffffff,24.56963655933764,43.13075543512098,3,12393.43465508816,25.0,43.5,,,,25.0,43.5,
831ec6fffffffff,22.1833681145244,42.24135742292026,3,12393.43465508816,22.0,42.5,,,,22.0,42.5,
831ec8fffffffff,27.48329538578881,41.04654158961238,3,12393.43465508816,27.0,41.5,,,,27.0,41.5,
831ec9fffffffff,28.99571611032604,40.93656223396364,3,12393.43465508816,29.0,40.5,,,,29.0,40.5,
831ecafffffffff,26.635817355922857,40.12247477837383,3,12393.43465508816,27.0,40.5,,,,27.0,40.5,
831ecbfffffffff,28.13640692175209,40.024146637682215,3,12393.43465508816,28.0,40.5,,,,28.0,40.5,
831eccfffffffff,26.814272180485407,42.05820118322764,3,12393.43465508816,27.0,42.5,,,,27.0,42.5,
831ecdfffffffff,28.347039146960324,41.9561630838171,3,12393.43465508816,28.0,41.5,,,,28.0,41.5,
831ecefffffffff,25.96320856093877,41.136848688031286,3,12393.43465508816,26.0,41.5,,,,26.0,41.5,
831ed0fffffffff,20.59052692646625,40.32081128057807,3,12393.43465508816,21.0,40.5,,,,21.0,40.5,
831ed1fffffffff,22.10411881363032,40.300768696263496,3,12393.43465508816,22.0,40.5,,,,22.0,40.5,
831ed2fffffffff,19.820314353738183,39.3427726329093,3,12393.43465508816,20.0,39.5,,,,20.0,39.5,
831ed3fffffffff,21.316955108981407,39.33204863788684,3,12393.43465508816,21.0,39.5,,,,21.0,39.5,
831ed4fffffffff,19.84869184963487,41.296958193175,3,12393.43465508816,20.0,41.5,,,,20.0,41.5,
831ed5fffffffff,21.378115886327336,41.287312360076015,3,12393.43465508816,21.0,41.5,,,,21.0,41.5,
831ed6fffffffff,19.07893489777689,40.32113535369705,3,12393.43465508816,19.0,40.5,,,,19.0,40.5,
831ed8fffffffff,24.311093276265854,39.25300093422632,3,12393.43465508816,24.0,39.5,,,,24.0,39.5,
831ed9fffffffff,25.804510300134066,39.18479192728358,3,12393.43465508816,26.0,39.5,,,,26.0,39.5,
831edafffffffff,23.50973159680952,38.29225710202074,3,12393.43465508816,24.0,38.5,,,,24.0,38.5,
831edbfffffffff,24.989255810373507,38.23436514251727,3,12393.43465508816,25.0,38.5,0.24331096,-1.8030243,2.7005954,25.0,38.5,0.19987677
831edcfffffffff,23.617600715230942,40.26097746622613,3,12393.43465508816,24.0,40.5,,,,24.0,40.5,
831eddfffffffff,25.128863706086744,40.20149680675494,3,12393.43465508816,25.0,40.5,,,,25.0,40.5,
831edefffffffff,22.81456294883287,39.30212000243279,3,12393.43465508816,23.0,39.5,,,,23.0,39.5,
831ee0fffffffff,23.10912865990232,45.0726146840206,3,12393.43465508816,23.0,45.5,,,,23.0,45.5,
831ee1fffffffff,24.707734644237103,45.020136051660025,3,12393.43465508816,25.0,45.5,,,,25.0,45.5,
831ee2fffffffff,22.266200218874975,44.14957005695986,3,12393.43465508816,22.0,44.5,,,,22.0,44.5,
831ee3fffffffff,23.84793289859755,44.108590981912194,3,12393.43465508816,24.0,44.5,,,,24.0,44.5,
831ee4fffffffff,22.35286333872774,46.02207821001331,3,12393.43465508816,22.0,46.5,,,,22.0,46.5,
831ee5fffffffff,23.971067261041625,45.980409284884765,3,12393.43465508816,24.0,45.5,,,,24.0,45.5,
831ee6fffffffff,21.50883368030473,45.10274953288013,3,12393.43465508816,22.0,45.5,,,,22.0,45.5,
831ee8fffffffff,27.00069673918446,43.96144098491981,3,12393.43465508816,27.0,43.5,,,,27.0,43.5,
831ee9fffffffff,28.56701231433017,43.85570585772314,3,12393.43465508816,29.0,43.5,,,,29.0,43.5,
831eeafffffffff,26.128937896729063,43.05824423560832,3,12393.43465508816,26.0,43.5,,,,26.0,43.5,
831eebfffffffff,27.682175236646405,42.96474230730015,3,12393.43465508816,28.0,42.5,,,,28.0,42.5,
831eecfffffffff,26.3021731899106,44.94543613089142,3,12393.43465508816,26.0,44.5,,,,26.0,44.5,
831eedfffffffff,27.890004497751544,44.84874017245532,3,12393.43465508816,28.0,44.5,,,,28.0,44.5,
831eeefffffffff,25.42689209301603,44.045825100046734,3,12393.43465508816,25.0,44.5,,,,25.0,44.5,
831ef0fffffffff,19.87833930253236,43.22071639125711,3,12393.43465508816,20.0,43.5,,,,20.0,43.5,
831ef1fffffffff,21.442012860716577,43.21205693728796,3,12393.43465508816,21.0,43.5,,,,21.0,43.5,
831ef2fffffffff,19.091211216789876,42.259658617744165,3,12393.43465508816,19.0,42.5,,,,19.0,42.5,
831ef3fffffffff,20.63627830913476,42.26089867640916,3,12393.43465508816,21.0,42.5,,,,21.0,42.5,
831ef4fffffffff,19.10404292837379,44.16599746361217,3,12393.43465508816,19.0,44.5,,,,19.0,44.5,
831ef5fffffffff,20.68410034748292,44.16869441196842,3,12393.43465508816,21.0,44.5,,,,21.0,44.5,
831ef6fffffffff,18.31785807508089,43.20812466167876,3,12393.43465508816,18.0,43.5,,,,18.0,43.5,
831f00fffffffff,11.974482143680012,54.46692533861172,3,12393.43465508816,12.0,54.5,,,,12.0,54.5,
831f01fffffffff,13.758629062237535,54.5829147617898,3,12393.43465508816,14.0,54.5,,,,14.0,54.5,
831f02fffffffff,11.183694663456656,53.5827542929085,3,12393.43465508816,11.0,53.5,,,,11.0,53.5,
831f03fffffffff,12.936480276389013,53.70927240501324,3,12393.43465508816,13.0,53.5,,,,13.0,53.5,
831f04fffffffff,10.99291144510189,55.20452539704515,3,12393.43465508816,11.0,55.5,,,,11.0,55.5,
831f05fffffffff,12.790269462772397,55.33550771822245,3,12393.43465508816,13.0,55.5,,,,13.0,55.5,
831f06fffffffff,10.20980805692578,54.32554377397681,3,12393.43465508816,10.0,54.5,,,,10.0,54.5,
831f08fffffffff,16.49084641220832,53.88569237656755,3,12393.43465508816,16.0,53.5,,,,16.0,53.5,
831f09fffffffff,18.28593664370777,53.93449874323212,3,12393.43465508816,18.0,53.5,,,,18.0,53.5,
831f0bfffffffff,17.401717505347253,53.079210993053465,3,12393.43465508816,17.0,53.5,,,,17.0,53.5,
831f0cfffffffff,15.559061783456407,54.67283458647246,3,12393.43465508816,16.0,54.5,,,,16.0,54.5,
831f0dfffffffff,17.372406657334587,54.73612397574192,3,12393.43465508816,17.0,54.5,,,,17.0,54.5,
831f0efffffffff,14.706585868873788,53.81045403244182,3,12393.43465508816,15.0,53.5,,,,15.0,53.5,
831f10fffffffff,8.716218841295634,52.52332393691201,3,12393.43465508816,9.0,52.5,,,,9.0,52.5,
831f11fffffffff,10.417062986893324,52.683569128184295,3,12393.43465508816,10.0,52.5,,,,10.0,52.5,
831f12fffffffff,8.003999585343383,51.601280970608215,3,12393.43465508816,8.0,51.5,,,,8.0,51.5,
831f13fffffffff,9.67375922153686,51.76997479654111,3,12393.43465508816,10.0,51.5,,,,10.0,51.5,
831f14fffffffff,7.741763681493948,53.25667110805546,3,12393.43465508816,8.0,53.5,,,,8.0,53.5,
831f15fffffffff,9.451203210115173,53.43161560609085,3,12393.43465508816,9.0,53.5,,,,9.0,53.5,
831f16fffffffff,7.038924728207194,52.340083454862544,3,12393.43465508816,7.0,52.5,,,,7.0,52.5,
831f18fffffffff,13.075441621988512,52.03746014309453,3,12393.43465508816,13.0,52.5,,,,13.0,52.5,
831f19fffffffff,14.80201252521302,52.13478902971509,3,12393.43465508816,15.0,52.5,,,,15.0,52.5,
831f1afffffffff,12.295297282602398,51.128045713407936,3,12393.43465508816,12.0,51.5,,,,12.0,51.5,
831f1bfffffffff,13.99337450179191,51.23548744630828,3,12393.43465508816,14.0,51.5,,,,14.0,51.5,
831f1cfffffffff,12.138900304103553,52.81997819331237,3,12393.43465508816,12.0,52.5,,,,12.0,52.5,
831f1dfffffffff,13.878959238402764,52.931801591696185,3,12393.43465508816,14.0,52.5,,,,14.0,52.5,
831f1efffffffff,11.365099660625186,51.9156273585832,3,12393.43465508816,11.0,51.5,,,,11.0,51.5,
831f20fffffffff,10.792008038724331,56.7802229223756,3,12393.43465508816,11.0,56.5,,,,11.0,56.5,
831f22fffffffff,9.991758534863337,55.92187739943272,3,12393.43465508816,10.0,55.5,,,,10.0,55.5,
831f23fffffffff,11.801412412521952,56.06800649988767,3,12393.43465508816,12.0,56.5,,,,12.0,56.5,
831f24fffffffff,9.762055379648784,57.47200566126167,3,12393.43465508816,10.0,57.5,,,,10.0,57.5,
831f25fffffffff,11.618993223252208,57.622673608307714,3,12393.43465508816,12.0,57.5,,,,12.0,57.5,
831f26fffffffff,8.971061193975586,56.61882460508928,3,12393.43465508816,9.0,56.5,,,,9.0,56.5,
831f28fffffffff,15.479832107585247,56.28102136810148,3,12393.43465508816,15.0,56.5,,,,15.0,56.5,
831f29fffffffff,17.34152389636839,56.34661375896693,3,12393.43465508816,17.0,56.5,1.1200047,0.79759324,2.4868624,17.0,56.5,1.6731313
831f2afffffffff,14.606145024731704,55.4403417502264,3,12393.43465508816,15.0,55.5,,,,15.0,55.5,
831f2bfffffffff,16.43712832638013,55.51839347308023,3,12393.43465508816,16.0,55.5,,,,16.0,55.5,
831f2dfffffffff,16.380495943507984,57.10445272934437,3,12393.43465508816,16.0,57.5,,,,16.0,57.5,
831f2efffffffff,13.631914277795769,56.18795713464842,3,12393.43465508816,14.0,56.5,,,,14.0,56.5,
831f30fffffffff,7.466286574622878,54.8672133508337,3,12393.43465508816,7.0,54.5,1.2160187,-0.093507156,2.6708274,7.0,54.5,1.7636784
831f31fffffffff,9.217266349369195,55.048143293419095,3,12393.43465508816,9.0,55.5,,,,9.0,55.5,
831f33fffffffff,8.467577389591868,54.1595541192547,3,12393.43465508816,8.0,54.5,,,,8.0,54.5,
831f34fffffffff,6.4474786156411525,55.554461886759775,3,12393.43465508816,6.0,55.5,1.4982369,-0.016152136,2.866642,6.0,55.5,1.1384566
831f35fffffffff,8.206141175460344,55.75038944826696,3,12393.43465508816,8.0,55.5,,,,8.0,55.5,
831f36fffffffff,5.742659391539685,54.66267887123247,3,12393.43465508816,6.0,54.5,1.1814771,0.010661237,2.6588457,6.0,54.5,1.6503451
831f40fffffffff,24.68297566391806,54.71627158961437,3,12393.43465508816,25.0,54.5,,,,25.0,54.5,
831f41fffffffff,26.5064072465272,54.64257480690455,3,12393.43465508816,27.0,54.5,,,,27.0,54.5,
831f42fffffffff,23.7012887545964,53.91935457949847,3,12393.43465508816,24.0,53.5,,,,24.0,53.5,
831f43fffffffff,25.504533645872915,53.86013068518352,3,12393.43465508816,26.0,53.5,,,,26.0,53.5,
831f44fffffffff,23.83850755867604,55.55459770536753,3,12393.43465508816,24.0,55.5,,,,24.0,55.5,
831f45fffffffff,25.689054210216096,55.49381249227474,3,12393.43465508816,26.0,55.5,,,,26.0,55.5,
831f46fffffffff,22.85414256253813,54.76251798841646,3,12393.43465508816,23.0,54.5,,,,23.0,54.5,
831f48fffffffff,29.08694063081746,53.66126712786177,3,12393.43465508816,29.0,53.5,,,,29.0,53.5,
831f49fffffffff,30.85929166287473,53.52237516019504,3,12393.43465508816,31.0,53.5,,,,31.0,53.5,
831f4afffffffff,28.073203037951277,52.88852433717109,3,12393.43465508816,28.0,52.5,,,,28.0,52.5,
831f4bfffffffff,29.831128975364862,52.76447953885399,3,12393.43465508816,30.0,52.5,,,,30.0,52.5,
831f4cfffffffff,28.32079129438922,54.54167932855136,3,12393.43465508816,28.0,54.5,,,,28.0,54.5,
831f4dfffffffff,30.122590178918067,54.41397155190456,3,12393.43465508816,30.0,54.5,,,,30.0,54.5,
831f4efffffffff,27.30090608620141,53.773998406571806,3,12393.43465508816,27.0,53.5,,,,27.0,53.5,
831f50fffffffff,20.9598148103332,53.121992776216935,3,12393.43465508816,21.0,53.5,,,,21.0,53.5,
831f51fffffffff,22.74367274605043,53.10349987175249,3,12393.43465508816,23.0,53.5,,,,23.0,53.5,
831f52fffffffff,20.048984762142283,52.27451885995384,3,12393.43465508816,20.0,52.5,,,,20.0,52.5,
831f53fffffffff,21.8097686354662,52.26918634186116,3,12393.43465508816,22.0,52.5,,,,22.0,52.5,
831f54fffffffff,20.08840609384376,53.95650999822475,3,12393.43465508816,20.0,53.5,,,,20.0,53.5,
831f55fffffffff,21.89471766981389,53.95149425047504,3,12393.43465508816,22.0,53.5,,,,22.0,53.5,
831f56fffffffff,19.178019676084805,53.11384227415039,3,12393.43465508816,19.0,53.5,,,,19.0,53.5,
831f58fffffffff,25.329234672997234,52.179892736521,3,12393.43465508816,25.0,52.5,,,,25.0,52.5,
831f59fffffffff,27.081303929357517,52.0961283135683,3,12393.43465508816,27.0,52.5,,,,27.0,52.5,
831f5afffffffff,24.37706526951374,51.35434862227201,3,12393.43465508816,24.0,51.5,,,,24.0,51.5,
831f5bfffffffff,26.11112061399147,51.28450897041118,3,12393.43465508816,26.0,51.5,,,,26.0,51.5,
831f5efffffffff,23.57095957017805,52.23763308022415,3,12393.43465508816,24.0,52.5,,,,24.0,52.5,
831f60fffffffff,23.98317541859201,57.142683043052536,3,12393.43465508816,24.0,57.5,,,,24.0,57.5,
831f61fffffffff,25.883539525128377,57.08025250458425,3,12393.43465508816,26.0,57.5,,,,26.0,57.5,
831f62fffffffff,22.970540040280124,56.3747233394916,3,12393.43465508816,23.0,56.5,,,,23.0,56.5,
831f63fffffffff,24.84819383842734,56.32730573210023,3,12393.43465508816,25.0,56.5,,,,25.0,56.5,
831f64fffffffff,23.09335439490532,57.93960599379609,3,12393.43465508816,23.0,57.5,,,,23.0,57.5,
831f65fffffffff,25.0224813767188,57.890920995745375,3,12393.43465508816,25.0,57.5,,,,25.0,57.5,
831f66fffffffff,22.07849373682321,57.176297701236976,3,12393.43465508816,22.0,57.5,,,,22.0,57.5,
831f68fffffffff,28.58142443016194,56.147813037352655,3,12393.43465508816,29.0,56.5,,,,29.0,56.5,
831f69fffffffff,30.242638249534515,56.165513563904206,3,12393.43465508816,30.0,56.5,,,,30.0,56.5,
831f6afffffffff,27.531980738593067,55.40525781782319,3,12393.43465508816,28.0,55.5,,,,28.0,55.5,
831f6bfffffffff,29.363551977257423,55.28926404891025,3,12393.43465508816,29.0,55.5,,,,29.0,55.5,
831f6cfffffffff,27.719511971786805,57.02716247546672,3,12393.43465508816,28.0,57.5,,,,28.0,57.5,
831f6dfffffffff,29.404048452650382,57.063720067224,3,12393.43465508816,29.0,57.5,,,,29.0,57.5,
831f6efffffffff,26.71980109358176,56.251578902808745,3,12393.43465508816,27.0,56.5,,,,27.0,56.5,
831f70fffffffff,20.12991902532103,55.59224280796544,3,12393.43465508816,20.0,55.5,,,,20.0,55.5,
831f71fffffffff,21.98417023456509,55.58742340564918,3,12393.43465508816,22.0,55.5,,,,22.0,55.5,
831f72fffffffff,19.195138400961252,54.77234727791007,3,12393.43465508816,19.0,54.5,,,,19.0,54.5,
831f73fffffffff,21.02361944002524,54.78120086023601,3,12393.43465508816,21.0,54.5,,,,21.0,54.5,
831f74fffffffff,19.21317727638413,56.38428059430717,3,12393.43465508816,19.0,56.5,1.2013296,0.42032182,2.4872236,19.0,56.5,1.5734385
831f75fffffffff,21.090854285878425,56.393707237500216,3,12393.43465508816,21.0,56.5,,,,21.0,56.5,
831f76fffffffff,18.27962963978878,55.569153042056215,3,12393.43465508816,18.0,55.5,,,,18.0,55.5,
831f80fffffffff,6.917932607771516,47.98465789530364,3,12393.43465508816,7.0,47.5,,,,7.0,47.5,
831f81fffffffff,8.492353200984107,48.16066532092275,3,12393.43465508816,8.0,48.5,,,,8.0,48.5,
831f83fffffffff,7.826085798757298,47.19105557893868,3,12393.43465508816,8.0,47.5,,,,8.0,47.5,
831f84fffffffff,5.995743991072198,48.75919888112266,3,12393.43465508816,6.0,48.5,,,,6.0,48.5,
831f86fffffffff,5.366523456113844,47.78884542476015,3,12393.43465508816,5.0,47.5,,,,5.0,47.5,
831f88fffffffff,10.981478190077814,47.49453664509944,3,12393.43465508816,11.0,47.5,,,,11.0,47.5,
831f89fffffffff,12.586258285922153,47.61457172529772,3,12393.43465508816,13.0,47.5,,,,13.0,47.5,
831f8afffffffff,10.280827976789409,46.52696551250701,3,12393.43465508816,10.0,46.5,,,,10.0,46.5,
831f8bfffffffff,11.859456065814507,46.6546117217918,3,12393.43465508816,12.0,46.5,,,,12.0,46.5,
831f8cfffffffff,10.08787328971042,48.31601651643062,3,12393.43465508816,10.0,48.5,,,,10.0,48.5,
831f8dfffffffff,11.70239878972121,48.44992728766824,3,12393.43465508816,12.0,48.5,,,,12.0,48.5,
831f8efffffffff,9.394049190495728,47.35312176753556,3,12393.43465508816,9.0,47.5,,,,9.0,47.5,
831f90fffffffff,4.163966015588427,45.81811175180246,3,12393.43465508816,4.0,45.5,,,,4.0,45.5,
831f91fffffffff,5.659922937373741,46.02345246868224,3,12393.43465508816,6.0,46.5,,,,6.0,46.5,
831f92fffffffff,3.589248495918555,44.81930349145704,3,12393.43465508816,4.0,44.5,,,,4.0,44.5,
831f93fffffffff,5.058418896234234,45.02840583775259,3,12393.43465508816,5.0,45.5,,,,5.0,45.5,
831f94fffffffff,3.257563238758266,46.58922992050601,3,12393.43465508816,3.0,46.5,,,,3.0,46.5,
831f95fffffffff,4.756165180287014,46.80822479449414,3,12393.43465508816,5.0,46.5,,,,5.0,46.5,
831f96fffffffff,2.69275996063976,45.59549553116396,3,12393.43465508816,3.0,45.5,,,,3.0,45.5,
831f98fffffffff,8.065291682168784,45.39360105311002,3,12393.43465508816,8.0,45.5,,,,8.0,45.5,
831f99fffffffff,9.599806015237508,45.54801256057206,3,12393.43465508816,10.0,45.5,,,,10.0,45.5,
831f9afffffffff,7.429052989354723,44.39860481748652,3,12393.43465508816,7.0,44.5,,,,7.0,44.5,
831f9bfffffffff,8.937783440046335,44.55850459378089,3,12393.43465508816,9.0,44.5,,,,9.0,44.5,
831f9cfffffffff,7.179171436749192,46.21060854937467,3,12393.43465508816,7.0,46.5,,,,7.0,46.5,
831f9dfffffffff,8.720075709398449,46.37871600966721,3,12393.43465508816,9.0,46.5,,,,9.0,46.5,
831f9efffffffff,6.550936917921222,45.22012672968377,3,12393.43465508816,7.0,45.5,,,,7.0,45.5,
831fa0fffffffff,5.69871176043485,50.468290690580304,3,12393.43465508816,6.0,50.5,,,,6.0,50.5,
831fa1fffffffff,7.313714070838272,50.66612792652249,3,12393.43465508816,7.0,50.5,,,,7.0,50.5,
831fa2fffffffff,5.059680859494371,49.51440271429123,3,12393.43465508816,5.0,49.5,,,,5.0,49.5,
831fa3fffffffff,6.644555846402151,49.71853463794099,3,12393.43465508816,7.0,49.5,,,,7.0,49.5,
831fa4fffffffff,4.7384684469843465,51.19829221441079,3,12393.43465508816,5.0,51.5,,,,5.0,51.5,
831fa5fffffffff,6.358188448816019,51.410408337781526,3,12393.43465508816,6.0,51.5,,,,6.0,51.5,
